,depature_date,hotel_name,reg,types,room-type,Sales Person ,sales
3886,2024-12-03,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,8750.0
3887,2024-12-03,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,7595.0
3888,2024-12-03,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,3150.0
3889,2024-12-03,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,26512.5
3890,2024-12-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,1875.0
3891,2024-12-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,36940.0
3892,2024-12-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,9375.0
3893,2024-12-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,7595.0
3894,2024-12-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,67590.0
3895,2024-12-04,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,12102.5
3896,2024-12-04,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Amy,20640.0
3897,2024-12-04,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,6510.0
3898,2024-12-04,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,11392.5
3899,2024-12-04,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,39060.0
3900,2024-12-04,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Leo,21720.0
3901,2024-12-04,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,6510.0
3902,2024-12-04,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,10815.0
3903,2024-12-04,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,16500.0
3904,2024-12-04,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,4742.5
3905,2024-12-04,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,6510.0
3906,2024-12-04,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,18540.0
3907,2024-12-05,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,5625.0
3908,2024-12-05,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,8125.0
3909,2024-12-05,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,5917.5
3910,2024-12-05,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,33990.0
3911,2024-12-05,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,14612.5
3912,2024-12-05,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,5625.0
3913,2024-12-05,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,11722.5
3914,2024-12-05,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,6695.0
3915,2024-12-05,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,7052.5
3916,2024-12-05,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,21417.5
3917,2024-12-05,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,5625.0
3918,2024-12-05,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,14612.5
3919,2024-12-05,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,6695.0
3920,2024-12-05,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,33990.0
3921,2024-12-06,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,4602.5
3922,2024-12-06,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Amy,15480.0
3923,2024-12-06,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Leo,9050.0
3924,2024-12-06,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,2712.5
3925,2024-12-06,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,8892.5
3926,2024-12-06,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,7825.0
3927,2024-12-06,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,11392.5
3928,2024-12-06,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,19530.0
3929,2024-12-06,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,10000.0
3930,2024-12-06,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,6875.0
3931,2024-12-06,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,9647.5
3932,2024-12-06,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,6420.0
3933,2024-12-06,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,11330.0
3934,2024-12-06,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,3605.0
3935,2024-12-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,7500.0
3936,2024-12-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,3125.0
3937,2024-12-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,7827.5
3938,2024-12-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Amy,21720.0
3939,2024-12-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,2712.5
3940,2024-12-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,5885.0
3941,2024-12-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,4635.0
3942,2024-12-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,16995.0
3943,2024-12-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,22347.5
3944,2024-12-07,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,1972.5
3945,2024-12-07,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Amy,5160.0
3946,2024-12-07,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,4882.5
3947,2024-12-07,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,11242.5
3948,2024-12-07,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,7595.0
3949,2024-12-07,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,11250.0
3950,2024-12-07,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,19725.0
3951,2024-12-07,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Amy,24080.0
3952,2024-12-07,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,1627.5
3953,2024-12-07,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,13775.0
3954,2024-12-07,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,13905.0
3955,2024-12-07,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,14085.0
3956,2024-12-07,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,7500.0
3957,2024-12-07,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,4882.5
3958,2024-12-07,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,4882.5
3959,2024-12-07,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,21630.0
3960,2024-12-08,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,3287.5
3961,2024-12-08,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,8237.5
3962,2024-12-08,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,3387.5
3963,2024-12-08,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,7500.0
3964,2024-12-08,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,2575.0
3965,2024-12-08,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,2712.5
3966,2024-12-08,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,9085.0
3967,2024-12-08,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,8130.0
3968,2024-12-08,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,3125.0
3969,2024-12-08,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,2675.0
3970,2024-12-08,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,2575.0
3971,2024-12-08,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,46035.0
3972,2024-12-09,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Leo,17200.0
3973,2024-12-09,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,17500.0
3974,2024-12-09,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,25342.5
3975,2024-12-09,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,21417.5
3976,2024-12-09,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,30900.0
3977,2024-12-09,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,8547.5
3978,2024-12-09,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,6650.0
3979,2024-12-09,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,9375.0
3980,2024-12-09,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,5150.0
3981,2024-12-09,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,5350.0
3982,2024-12-09,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,5150.0
3983,2024-12-09,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,40162.5
3984,2024-12-10,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,3125.0
3985,2024-12-10,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,9485.0
3986,2024-12-10,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Amy,9050.0
3987,2024-12-10,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,2712.5
3988,2024-12-10,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,2675.0
3989,2024-12-10,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,10815.0
3990,2024-12-10,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,7725.0
3991,2024-12-10,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,3125.0
3992,2024-12-10,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,4602.5
3993,2024-12-10,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Derek,8600.0
3994,2024-12-10,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,2675.0
3995,2024-12-10,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,2575.0
3996,2024-12-10,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,2575.0
3997,2024-12-10,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,11392.5
3998,2024-12-10,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,7727.5
3999,2024-12-10,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,7990.0
4000,2024-12-10,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Leo,12040.0
4001,2024-12-10,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,2575.0
4002,2024-12-10,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,7725.0
4003,2024-12-10,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,11392.5
4004,2024-12-11,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,9697.5
4005,2024-12-11,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,21322.5
4006,2024-12-11,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,4635.0
4007,2024-12-11,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,14647.5
4008,2024-12-11,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,3125.0
4009,2024-12-11,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,8137.5
4010,2024-12-11,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,24412.5
4011,2024-12-11,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,19537.5
4012,2024-12-11,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,3125.0
4013,2024-12-11,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,7725.0
4014,2024-12-11,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,31200.0
4015,2024-12-12,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,5000.0
4016,2024-12-12,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,5130.0
4017,2024-12-12,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,4440.0
4018,2024-12-12,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,30900.0
4019,2024-12-12,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,2500.0
4020,2024-12-12,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,9205.0
4021,2024-12-12,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Derek,24080.0
4022,2024-12-12,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,8240.0
4023,2024-12-12,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,7210.0
4024,2024-12-12,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,9485.0
4025,2024-12-12,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,8680.0
4026,2024-12-12,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,12360.0
4027,2024-12-12,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,39220.0
4028,2024-12-13,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,5665.0
4029,2024-12-13,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,7452.5
4030,2024-12-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,6875.0
4031,2024-12-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,5665.0
4032,2024-12-14,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,2060.0
4033,2024-12-14,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,5350.0
4034,2024-12-14,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,6187.5
4035,2024-12-14,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,6875.0
4036,2024-12-14,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,14685.0
4037,2024-12-14,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,20425.0
4038,2024-12-14,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,8027.5
4039,2024-12-14,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,5150.0
4040,2024-12-14,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,2790.0
4041,2024-12-14,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,7452.5
4042,2024-12-14,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,7452.5
4043,2024-12-14,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,5150.0
4044,2024-12-14,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,7210.0
4045,2024-12-14,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,21960.0
4046,2024-12-15,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,10195.0
4047,2024-12-15,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,10745.0
4048,2024-12-15,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,7232.5
4049,2024-12-15,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Leo,17200.0
4050,2024-12-15,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,9462.5
4051,2024-12-15,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,1085.0
4052,2024-12-15,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,27090.0
4053,2024-12-15,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,3750.0
4054,2024-12-15,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,17617.5
4055,2024-12-15,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,4970.0
4056,2024-12-15,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Amy,12040.0
4057,2024-12-15,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,2060.0
4058,2024-12-15,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,10575.0
4059,2024-12-15,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,21630.0
4060,2024-12-15,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,28937.5
4061,2024-12-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,4742.5
4062,2024-12-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,6250.0
4063,2024-12-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,20457.5
4064,2024-12-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Leo,12040.0
4065,2024-12-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,11845.0
4066,2024-12-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,39532.5
4067,2024-12-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,10815.0
4068,2024-12-16,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,3945.0
4069,2024-12-16,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,10162.5
4070,2024-12-16,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,7725.0
4071,2024-12-16,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,10162.5
4072,2024-12-16,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,8137.5
4073,2024-12-16,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,3210.0
4074,2024-12-16,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,9765.0
4075,2024-12-16,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,9765.0
4076,2024-12-16,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,19725.0
4077,2024-12-16,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,3375.0
4078,2024-12-16,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,7725.0
4079,2024-12-17,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,8547.5
4080,2024-12-17,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,7410.0
4081,2024-12-17,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,8547.5
4082,2024-12-17,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,8547.5
4083,2024-12-18,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,12395.0
4084,2024-12-18,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,6775.0
4085,2024-12-18,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,8465.0
4086,2024-12-18,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,15650.0
4087,2024-12-18,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,15450.0
4088,2024-12-18,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,10320.0
4089,2024-12-18,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,5150.0
4090,2024-12-18,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,8240.0
4091,2024-12-18,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,52080.0
4092,2024-12-18,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,15450.0
4093,2024-12-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,10840.0
4094,2024-12-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,17095.0
4095,2024-12-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,6775.0
4096,2024-12-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,5150.0
4097,2024-12-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,5150.0
4098,2024-12-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,1605.0
4099,2024-12-19,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,5805.0
4100,2024-12-19,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,5625.0
4101,2024-12-19,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,4635.0
4102,2024-12-19,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,4882.5
4103,2024-12-19,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,4882.5
4104,2024-12-19,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,17902.5
4105,2024-12-19,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,13905.0
4106,2024-12-19,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,5917.5
4107,2024-12-19,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,1875.0
4108,2024-12-19,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,10547.5
4109,2024-12-19,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,5885.0
4110,2024-12-19,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,17215.0
4111,2024-12-19,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,17902.5
4112,2024-12-19,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,11610.0
4113,2024-12-19,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,5805.0
4114,2024-12-19,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,5967.5
4115,2024-12-19,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,1627.5
4116,2024-12-19,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,17902.5
4117,2024-12-19,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,4882.5
4118,2024-12-20,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,8437.5
4119,2024-12-20,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,11532.5
4120,2024-12-20,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,3090.0
4121,2024-12-20,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,21630.0
4122,2024-12-20,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,1355.0
4123,2024-12-20,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,9862.5
4124,2024-12-20,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,4602.5
4125,2024-12-20,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,3937.5
4126,2024-12-20,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,7595.0
4127,2024-12-20,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,3255.0
4128,2024-12-20,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,19420.0
4129,2024-12-20,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,1315.0
4130,2024-12-20,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,8137.5
4131,2024-12-20,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,23175.0
4132,2024-12-21,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,3125.0
4133,2024-12-21,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,2630.0
4134,2024-12-21,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,4120.0
4135,2024-12-21,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,4772.5
4136,2024-12-21,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,6510.0
4137,2024-12-21,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,5080.0
4138,2024-12-21,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,3125.0
4139,2024-12-21,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,6412.5
4140,2024-12-21,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Amy,17850.0
4141,2024-12-21,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,2140.0
4142,2024-12-21,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,8137.5
4143,2024-12-21,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,6510.0
4144,2024-12-21,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,2500.0
4145,2024-12-21,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,2712.5
4146,2024-12-21,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,2170.0
